Image_ID,Scene_Type,Objects_Detected,Text_Extracted,Fire_Detection_Confidence,Smoke_Detection_Confidence,Fire_Classification_Confidence,Scene_Decision_Confidence
698031a1-df3d-40bf-958d-1e3485191108_jpg.rf.a5fc59270f0448bdab387c06b8249668.jpg,Structure Fire,None,,1.0,0.768,0.332,0.884
6a2a3ddd-fac3-4497-8ccb-d0448ca18601_jpg.rf.988d9d9050ca936f29524247c473a5cc.jpg,Vehicle Fire,bus,,1.0,0.851,0.976,1.0
6a76b0d6-0a8a-4ce3-a6d7-d9a79a0fc754_jpg.rf.43aead7436487f9286fdfacc3adfd262.jpg,Vehicle Fire,"car, person",,1.0,0.888,0.724,0.944
6a7e2cdd-2007-4646-854c-0f0274a1c652_jpg.rf.b8a46e12de53ae9ce4407e418d20b113.jpg,Vehicle Fire,"bus, car",,1.0,0.943,0.828,1.0
6a9daa2e-2d4c-4263-b246-8374dfedf82c_jpg.rf.f9e94e70f1d6acda59c3e1f85af80304.jpg,HazMat Fire,person,,0.995,0.909,0.595,0.995
6ad832a6-2fa3-4ad2-b667-83181ab7bee0_jpg.rf.bbabbc30ef5c6efc07cf37ed7b044c33.jpg,Structure Fire,None,,1.0,0.898,0.919,1.0
6ae21866-c8e6-4075-8543-b92973e2ab1e_jpg.rf.2e996465e13f329c5f881ae9885d4adc.jpg,Vehicle Fire,car,,1.0,1.0,0.883,1.0
6b81b075-cff5-4dbf-929b-5d8c1bc7fb23_jpg.rf.f5a158195a91a09f23dbc211f3dd6046.jpg,Vehicle Fire,"bus, car, person",,1.0,0.648,0.495,0.824
6b94b2b5-8f33-4984-ba96-79ab327ac39c_jpg.rf.a6a73afa933134a30fdbb4151c2d8a1e.jpg,Structure Fire,None,,1.0,0.95,0.984,1.0
6bc0277e-ccfd-4c67-9116-9be9afecf438_jpg.rf.515803e8a0dfb65b72ae26e46e2f28c0.jpg,Smoke Only,car,,0.001,1.0,0.0,1.0
6bc8f1cc-cb2e-4291-af4a-c17c9d5cc36a_jpg.rf.cbf367f6a13886e38abb7f4aec133a0a.jpg,Vehicle Fire,"car, person",,1.0,0.873,0.663,1.0
6bdcdc30-d501-42c7-aa52-d0d3a0c63923_jpg.rf.dcf40dbaf1ee9ad3e573ce19da9bd71f.jpg,Vehicle Fire,car,,1.0,0.962,0.989,0.981
6bea8d18-952a-490f-8d62-49d4b533a76d_jpg.rf.317c69c2c263a6d4a36ef9b6d88e2b3a.jpg,Forest Fire,person,,1.0,0.823,0.922,0.912
6c1e4ebe-16e0-4a7a-bb9d-8fcaeb084317_jpg.rf.0a4a47a0e30f05c1ae6b08b395b71463.jpg,Smoke Only,None,,0.023,0.733,0.0,0.733
6c3b6302-9db5-4ffc-bfc8-236e723c7177_jpg.rf.88e7f25f90082166d163790fe29b8b30.jpg,Structure Fire,None,"License plate: ""7A16A"" 65%",1.0,0.877,0.862,1.0
6c3f64dc-0d7d-4245-b34c-485dbdeef17a_jpg.rf.66672479bdaa23162070423f53823090.jpg,Smoke Only,None,,0.078,0.598,0.0,0.598
6c773280-0d60-4e46-9ae4-64f5ff742c4d_jpg.rf.ec5091f1f5da0d530121ebeebf34fc1f.jpg,Grass Fire,None,,0.998,0.607,0.927,0.803
6d2fdc38-8cb6-4d15-a1c4-5554f461ce89_jpg.rf.e0ea0e8ed8eb37405864a206a63cd611.jpg,Vehicle Fire,"bus, car, person, truck",,1.0,1.0,0.952,1.0
6d30bedf-2b27-4ef9-9c5b-e4f79b99f0ab_jpg.rf.bfc64a1c44726029474db2be89f4d65b.jpg,Vehicle Fire,"bus, car, truck","Watermark: ""ea in ae acl YY tigi a a y bh a VS A"" 21%",1.0,0.694,0.746,0.847
6d33542e-9023-408c-8660-9df0a9c833f1_jpg.rf.0a786591ba1b7cb4ae177de8d0127882.jpg,Structure Fire,None,,1.0,0.793,0.963,0.896
6da6384f-6b1f-49d1-b65c-1489283bdfc9_jpg.rf.9f86516fbfc0376f369a90f13025e991.jpg,Grass Fire,person,,1.0,0.922,0.574,1.0
6df5a6aa-cdb8-4043-aa4b-d99f7c1a9686_jpg.rf.380603b205f9362b0aa354eba4abe568.jpg,Grass Fire,person,,1.0,0.861,0.95,0.93
6e2de1b5-5803-4b1f-bc79-cc77871940f8_jpg.rf.1395e39b241ea68a86ce3fc531c2b263.jpg,Vehicle Fire,car,,1.0,0.879,0.769,1.0
6e5b07af-2ba2-488b-9d85-39595ada04cf_jpg.rf.c8cc1500b42f5ab7fc887b6ec9e1c69c.jpg,Grass Fire,person,,1.0,0.922,0.97,1.0
6e9df7f8-c250-4897-9bfe-e6c97905728d_jpg.rf.105b26257ada50c9334f6868b0e782e4.jpg,Other Fire,None,,1.0,1.0,0.371,1.0
6eab54ba-4517-4e77-ab24-4b0ace59729d_jpg.rf.faaca381e3ed7f6382763120ace8fa8a.jpg,Grass Fire,None,,1.0,1.0,0.668,1.0
6f1f403c-1a5c-48e7-aae8-357fbd4afad5_jpg.rf.bec73d9e5bbfe5288fd1af01c4ecd809.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.941,1.0
712b040a-9268-494b-ae8f-b22df0fcc4af_jpg.rf.1fc419f18ff22e54bda6f6ec5d7b8770.jpg,Vehicle Fire,"car, person, truck",,1.0,1.0,0.32,1.0
716d1580-1327-4f30-ae57-2258161a59e6_jpg.rf.718279a77f380acc35faa380dab67615.jpg,Vehicle Fire,truck,,1.0,1.0,0.984,1.0
71ec9f01-4a3b-4849-ae3a-a4d9b7adb9ab_jpg.rf.990b5d305781f6dc65e3a94d189c3903.jpg,Structure Fire,None,,1.0,0.919,0.938,1.0
723f379c-ccaa-42a4-b40f-0e9b58cf47a0_jpg.rf.ee15787489224985d59a48bbfc6a6458.jpg,Forest Fire,None,,1.0,1.0,0.694,1.0
728e7386-b2e1-4fc9-8dec-5ed8f2d3b822_jpg.rf.a350ecbcb5514f20931d29a4f0dc8447.jpg,Forest Fire,person,,1.0,0.881,0.878,1.0
72c16902-2b7e-460c-8999-f5f816ef0483_jpg.rf.72c70b083c3327310fc4b48496c18b40.jpg,Vehicle Fire,"car, person",,1.0,0.994,0.977,0.997
7306c383-82c9-4bed-a543-5c6a67c21ed0_jpg.rf.e8675e7a8fca0ddbe9caba9e92e17636.jpg,Forest Fire,None,,1.0,1.0,0.976,1.0
7335d330-6ba3-4cc0-bb83-aef7416ff16e_jpg.rf.ea102563cc228b955127ec3839600376.jpg,Smoke Only,"bus, person",,0.457,0.769,0.0,0.769
733ce287-8e04-4dbf-97cc-4308ce58619f_jpg.rf.7d8b651454af411bed2925c6a991a647.jpg,Forest Fire,None,,1.0,1.0,0.616,1.0
737f2146-bd9a-4964-897d-875fbc167486_jpg.rf.513502970e4b5a6fc47147d77c097c62.jpg,Vehicle Fire,person,"Watermark: ""1 a 4 ll"" 22%",1.0,1.0,0.955,1.0
73b54226-20a4-46b6-9736-dff411ec7816_jpg.rf.8bf760db0de0e7cbcfb65fb2a2a7dc1b.jpg,Vehicle Fire,None,,1.0,0.854,0.691,1.0
73bd7d61-a230-4bed-947e-7b5026310de2_jpg.rf.90c8a1635ee218d36ec5adb0160157d2.jpg,Vehicle Fire,"person, truck",,1.0,0.931,0.915,1.0
74a3c970-58e2-45d8-9235-d5654f9e4c8b_jpg.rf.1b53e1342b94b2e932090d4ebbca9e08.jpg,Forest Fire,person,,1.0,0.969,0.723,0.985
74d476cb-1501-4f6a-802f-6bd0b41a65ae_jpg.rf.adb824d96c99836085a2db632374f6a0.jpg,Vehicle Fire,car,,1.0,0.992,0.981,0.996
762c4ac6-089a-4ec3-abed-f44771a1d805_jpg.rf.4c88663137d1027c367cb633e950acff.jpg,Vehicle Fire,"bus, car, person",,1.0,1.0,0.998,1.0
76fff206-6f2a-4b0e-9ac6-2ab60df2035c_jpg.rf.6cb89240a45d58d307f5e96fb93e0221.jpg,Other Fire,person,,1.0,0.978,0.609,1.0
7797689e-4bf6-406c-acbf-35f510a337b0_jpg.rf.0b0b565a7a42b9c51ff694678c615541.jpg,Vehicle Fire,person,,1.0,1.0,0.948,1.0
78078d8b-24f5-4b16-9fa4-8533c3819bb8_jpg.rf.802213cdbde0d12a1876f18dccae5c83.jpg,Grass Fire,person,,1.0,1.0,0.512,1.0
78917323-88fe-48a3-a7f8-c587b355ee0d_jpg.rf.127998e2c7e24c968fdf97f2002cd204.jpg,Forest Fire,None,,1.0,1.0,0.524,1.0
79af03b9-1193-4202-bbbf-a2e4a561b86a_jpg.rf.89644ad05d288e91cc58aedb8a6aa201.jpg,Other Fire,None,,1.0,0.755,0.81,0.877
7a25d083-1d0e-4e9f-ab19-449e91e1c518_jpg.rf.97bde172cde6aed68aa5797bfa5b40c2.jpg,Structure Fire,None,,1.0,0.877,0.928,0.938
7ab8d12a-93f8-4c9c-a024-216541025203_jpg.rf.27c1b849f386b1816e9a5f66242e23f7.jpg,Vehicle Fire,"car, truck",,1.0,0.974,0.911,1.0
7ada64e1-70ce-4f0d-89b0-a2e24c9cf062_jpg.rf.32bab095ed734e59090904afe705748d.jpg,Vehicle Fire,None,,1.0,1.0,0.678,1.0
7ae06f18-b78b-4869-a566-f8351e44757e_jpg.rf.4ab6ccbd19fb3171a642702229ae8380.jpg,Vehicle Fire,car,,1.0,0.87,0.453,1.0
7bb5712e-0997-4789-a97e-c865986e3725_jpg.rf.e906e426fbcf69babb76c14ec07227b7.jpg,Structure Fire,None,,0.993,0.972,0.978,0.993
7c222c46-93a0-4c66-aeb1-61e8a468173b_jpg.rf.d8252f9296429dc3304bf8a0af25845a.jpg,Structure Fire,None,,1.0,1.0,0.897,1.0
7c35e407-a961-4b93-a45b-c0e61f4566d4_jpg.rf.0327765c9493b6abffbda5f5a7be7722.jpg,Grass Fire,person,,1.0,0.745,0.949,0.872
7c3f9adb-cb15-4362-ace4-ef847883c802_jpg.rf.8e7aa73dbed876eed0d17ce3753480ae.jpg,Vehicle / Accident Scene,"car, truck",,0.009,0.919,0.0,0.009
7c404035-2d64-4e9f-b03b-711513229a80_jpg.rf.0abf5cb22ebd7d5414a1edccc1ab7126.jpg,Vehicle Fire,"car, person",,1.0,0.87,0.66,1.0
7cce7d30-c46b-4d4e-b8e2-072de6444173_jpg.rf.30fd4e5bd95d378aaf9fb07eedfeaba8.jpg,Grass Fire,person,,1.0,0.962,0.548,1.0
7d087398-76e5-463f-9abe-06b7191b8a8e_jpg.rf.0711c2ad10083b37b50db36fd8b6ee59.jpg,Other Fire,None,,1.0,1.0,0.551,1.0
7e480fcb-d3ec-4d38-a833-9c6c4396a6e3_jpg.rf.6c982dfd51aa0f5bc8967371e299fbb9.jpg,Vehicle Fire,"person, train, truck",,1.0,0.691,0.338,0.846
7e6d2044-0e29-483d-9561-b40480588140_jpg.rf.0865407d4f8ff3f02693ecaba5c7ae89.jpg,Forest Fire,None,,1.0,0.879,0.959,0.939
7e8b2029-a9fa-427c-959d-120a17a6918e_jpg.rf.b6f6e9739b0fd8eafd2b5d2b7d64533a.jpg,Structure Fire,None,,1.0,0.9,0.966,1.0
7ea8d204-a240-4f5e-9073-69fb418015fb_jpg.rf.7305a6973ff432f72a72da59f01c77b2.jpg,Vehicle Fire,None,,1.0,1.0,0.746,1.0
7ea920e9-f57d-4293-a3b1-5ff68b85b7e1_jpg.rf.19aca91039b47804794629e661f8aa75.jpg,Forest Fire,None,,0.998,1.0,0.467,0.999
7ec00c70-8851-439a-af9c-5e51df9bdc99_jpg.rf.582fc537042a0aeda544e1b3382e5e41.jpg,Vehicle Fire,None,,1.0,1.0,0.668,1.0
7ef9b1ab-daae-408d-9a58-a73b3d09ddab_jpg.rf.e4b23becabb59e12709f005e002ab052.jpg,Other Fire,person,,1.0,0.952,0.8,1.0
7f6b6c2a-e557-4707-83eb-00686714ff1f_jpg.rf.8be55eaee6dff659a1e26b4b5c83a67e.jpg,Forest Fire,person,,1.0,0.941,0.513,1.0
7f78464e-3dd1-43a0-808e-a3f7d9e8f95a_jpg.rf.91bf8f8defc804d46bcc430e5ce0eddc.jpg,Forest Fire,None,,1.0,0.853,0.667,0.926
7fe125be-f6a3-426e-b122-97a1643136d5_jpg.rf.98c47aabf2077dbb0ba30e870275706e.jpg,Other Fire,None,,1.0,0.992,0.381,1.0
800px-Fires_cross_a_hill_in_SoCal_October_2007_jpg.rf.ee3af13ff5566cc963cbfbd073cbdf86.jpg,Grass Fire,None,,1.0,1.0,0.441,1.0
8022ef1f-9fd9-4113-96b2-9a696e7a3a94_jpg.rf.bb464de608bd11c4dc99e35ff8ae292f.jpg,HazMat Fire,None,,1.0,1.0,0.47,1.0
80732bf5-be0b-4b73-9565-fd597aaeaa4c_jpg.rf.6e26be245efa8a7e3b74e354204941bc.jpg,Other Fire,person,,1.0,0.855,0.476,1.0
81293b19-9fa5-493c-ba96-e7961b28e155_jpg.rf.e23dc144bda8bbee0abf0ef9983effa9.jpg,Smoke Only,"car, person",,0.0,1.0,0.0,1.0
8157d25d-a52b-43cf-ac5b-254373d8a2e6_jpg.rf.581cd5f429c773b86bee9138a00830b6.jpg,Grass Fire,None,,1.0,1.0,0.606,1.0
82191b0e-d55f-4d04-a8c4-09f088275cc5_jpg.rf.c3e95b23e6d926f2ebec73d9b79e6914.jpg,Container / Trash Fire,None,,1.0,1.0,0.662,1.0
823dbeb0-a774-4c5f-b46b-a46391795985_jpg.rf.88e797f5d59f878e0527e58053c6abfb.jpg,Other Fire,person,,1.0,1.0,0.359,1.0
830aca02-1f3c-4160-99cb-a5f1ccf5535e_jpg.rf.254b2745c0c05d9633f7f80d20e42f28.jpg,Forest Fire,None,,1.0,1.0,0.771,1.0
833e64fd-4794-4803-96b3-e57d66a84abe_jpg.rf.fb146d9b276481947c203f8c8e3ca3c7.jpg,Vehicle Fire,car,,1.0,0.965,0.992,0.983
83987a86-8c1e-4f95-ad75-f835ba48aab0_jpg.rf.4476406ba9732b27e911d3d40deddae6.jpg,Vehicle Fire,"car, person",,0.989,1.0,0.515,0.995
83b1a6c4-6182-4d32-88bb-403182e559cc_jpg.rf.e50a8241fb0363c0f77c3c2ff0ba204f.jpg,Forest Fire,None,,1.0,0.503,0.944,1.0
83d26af0-95db-45af-873d-1c802a609f61_jpg.rf.74af8625e871576ae5ced0b7eac2d9fb.jpg,Forest Fire,None,,1.0,1.0,0.756,1.0
848f312f-4d46-47dd-9d14-c6b4ebcb86ac_jpg.rf.5f208337b3c2fc14842bd4fa2dd4b93f.jpg,Other Fire,None,,1.0,0.935,0.357,1.0
84941560-ff81-44e9-9cc3-ca571df45dab_jpg.rf.d8e7febd1bada55ccb654a11db9e0408.jpg,Smoke Only,car,,0.397,0.806,0.0,0.806
853f42fc-1981-4312-bf5c-66a2bbc95df6_jpg.rf.7ed78d3635fe2ac209616d7fb3585d40.jpg,Forest Fire,None,,1.0,0.866,0.819,0.933
85c7c29d-2f44-44b3-8d29-41ab65ba97d0_jpg.rf.ef80ba236cf8fd05e63e99efb0abe982.jpg,Forest Fire,person,,1.0,0.971,0.595,1.0
863252f1-f52b-4d54-a411-e315074c9eaa_jpg.rf.084c259ee897c3c3daf5f8ad6666ead7.jpg,Vehicle Fire,"car, truck",,1.0,1.0,0.988,1.0
86d03c1b-5f3f-4867-9d5f-c6215932c2cc_jpg.rf.c90ae8db0060dcc3bf9e99e945f62708.jpg,HazMat Fire,None,,1.0,0.698,0.517,0.849
87680e3e-c9b7-42c1-8c3f-f3c219f136d8_jpg.rf.f95d85683747030d999735641132a082.jpg,HazMat Fire,None,,1.0,1.0,0.543,1.0
879d50c5-c8aa-413d-8868-4a1525da7413_jpg.rf.24de38806bce463689bb4b1d96ff88dd.jpg,Structure Fire,None,,1.0,0.93,0.77,0.965
87a7aacc-f605-47c0-a96c-20b9776a4c1f_jpg.rf.e8e7b701edc2ac42380293e5c09a47be.jpg,Structure Fire,None,,1.0,0.776,0.745,0.888
87d5d53d-b9c2-43d6-a1ff-276c7280d53b_jpg.rf.8ee793a7a7189d7ebd8c97b1ff99ca48.jpg,Grass Fire,None,,1.0,0.894,0.793,1.0
87e9df16-90fd-48bf-b5bc-19e2bdd4ba94_jpg.rf.f1aabb65f69bdffd7f7540839e35c61c.jpg,Grass Fire,None,,1.0,0.952,0.428,1.0
87fe2707-4389-4f63-9589-1b7bfd322a00_jpg.rf.fc64f7d023a7379340744afef52bcf80.jpg,Other Fire,person,,1.0,0.717,0.493,0.859
8864ca2f-aa9d-489b-bbb6-6f5d511523cd_jpg.rf.1327159bee9cfbb632015eaa38846fbf.jpg,Structure Fire,None,,1.0,0.879,0.987,1.0
888f06ec-8eff-452a-bfcd-9eef414dac92_jpg.rf.3b50509c9ea2d6ca47ca93ab21a96fb9.jpg,Forest Fire,person,,1.0,0.873,0.834,1.0
88e79053-8762-4385-a793-f633a53f8c4e_jpg.rf.ca4ef04bb9c0b9f98fe8be5d33407252.jpg,Grass Fire,person,,1.0,0.694,0.939,0.847
892e5d2d-baf4-47a0-9773-313d813aa97b_jpg.rf.51b9962cd4295b178c74b764ece9686e.jpg,HazMat Fire,None,,1.0,0.869,0.455,1.0
897c1d2a-4ce6-466d-941d-c3d7cc8808ca_jpg.rf.152560184c63bca8b5876523f3290214.jpg,Grass Fire,person,,1.0,0.854,0.81,1.0
89fd8d1d-9cee-4a7d-88d5-c988696540f3_jpg.rf.ce79280f1f2d874c5f571dd67c8a5867.jpg,Forest Fire,person,,1.0,0.925,0.687,0.963
8a1244c1-2ec8-4071-8640-2f68f543f02e_jpg.rf.734838f35074ea867276ff085f40ed87.jpg,Structure Fire,None,,1.0,0.919,0.996,1.0
8a1bda82-7c46-422c-8a15-58b6e6416675_jpg.rf.562ff7999a748a391863ad0074a366fb.jpg,Structure Fire,"person, truck",,1.0,0.938,0.995,1.0
8a36f86b-db63-4645-ba85-b8f038e510db_jpg.rf.1aec4b7e84e60f38fe97358b5014ba4c.jpg,Grass Fire,None,,1.0,0.961,0.764,0.981
8a7e9669-89c3-4810-974d-fa6e08ae328e_jpg.rf.7f0216fbb2c1cce0939db9830b6c36ac.jpg,Forest Fire,None,,1.0,0.767,0.443,0.883
8b26a48d-9f3d-42fa-b680-72b9b1d8a9ac_jpg.rf.8e8b2a7ec4ab7bbb9118944d6bfafceb.jpg,Vehicle Fire,None,,1.0,1.0,0.964,1.0
8b5bf326-ee26-49ed-867e-186a4ad72a3c_jpg.rf.d03821cf1d366909e48391b94266cb0c.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.921,1.0
8b9f7119-42bd-4702-9f14-dbe10ff28e7e_jpg.rf.8ef3c8c456c8f33f41163cc61a43dd6c.jpg,Vehicle Fire,truck,,1.0,1.0,0.99,1.0
8c58b8e6-c9f8-4266-ba07-0a8b8f87590f_jpg.rf.13d3443b1ae95011a608fc420166be02.jpg,Structure Fire,None,,1.0,0.931,0.933,1.0
8d847eb5-a064-4f43-823f-b5646faa9f17_jpg.rf.ba0c45670f6dc4a402ce69dc85033788.jpg,Structure Fire,None,,1.0,1.0,0.995,1.0
8d8fe0fa-575e-4d2f-b186-9d2b81921893_jpg.rf.2c792e121522391831dfea6df75d2db5.jpg,HazMat Fire,None,,1.0,1.0,0.613,1.0
8de85b11-d20f-4699-8154-d1689467954e_jpg.rf.a2dc8c860b6bc37b6c6531060fee3753.jpg,Vehicle Fire,car,,1.0,0.957,0.99,0.979
8e0c9100-4ef1-4acc-8105-e3f3fb3ee784_jpg.rf.80c5c6ef0d9e237a3144e0b41a228a69.jpg,Grass Fire,person,,1.0,1.0,0.489,1.0
8e15fefc-9351-4128-8082-c88a91e84e1b_jpg.rf.c8839fa81fd5d48215c8a832f14c7904.jpg,Forest Fire,None,,1.0,0.821,0.866,0.91
8e439c68-3b6b-4ab3-beab-463b777971c9_jpg.rf.e376c993fd6a6739bd085cf9b1710756.jpg,Grass Fire,person,,1.0,0.962,0.669,1.0
8e86d8a7-036f-4b69-83ba-320e44c184ad_jpg.rf.d4c37fbf0f9e12ed4b5e6da1c455a462.jpg,Vehicle Fire,person,,1.0,0.941,0.964,1.0
8f226eae-76b0-486f-a0f9-5e814aeb627e_jpg.rf.cce5e458c063f67ff927dcf45418728b.jpg,Structure Fire,None,"Watermark: ""PST"" 21%",1.0,0.982,0.864,1.0
8f25df23-d33a-4f73-8806-ddd0c85f1e69_jpg.rf.a5d1dac72cca6123906e4868ddb71655.jpg,Grass Fire,person,"Watermark: ""Pra AP J a ie Ft"" 20%",1.0,0.923,0.856,1.0
8f697edb-af69-46a5-94f0-584fbcd6d250_jpg.rf.7fa6de7f9caa8c5f9a77490acdf9b001.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.987,1.0
8faae2b2-5e14-454b-b84b-e89fda9093f6_jpg.rf.189c52048fe40ec01b57769a196d28a7.jpg,Vehicle Fire,None,,1.0,0.953,0.513,1.0
8ff712d2-20bb-4282-8ed5-f644dc4a5336_jpg.rf.dc3e8fd451411ece35e5026ea1bfaba7.jpg,Forest Fire,person,,1.0,0.656,0.968,0.828
90713_Wichman_FIre_004A_jpg.rf.1901158070b731bb30870bfebd19977e.jpg,Structure Fire,None,,1.0,0.962,0.857,0.981
90c091d5-ab5d-4154-a9ee-7a4649c5c4fb_jpg.rf.5dd6ea12d4b3a65b240289f107cd3db2.jpg,Structure Fire,None,,1.0,0.906,0.976,1.0
91fb2c84-8efc-4839-abd1-e6aa4b8b4d23_jpg.rf.e005e7a6a728a76a3af7aa5f87f03579.jpg,Vehicle Fire,"car, person",,1.0,0.903,0.954,1.0
92983122_jpg.rf.db4332f95e4431a7801ce156fe59b383.jpg,Structure Fire,None,,1.0,0.805,0.572,0.902
92f6f9f1-ad66-4e68-ae43-6d553aeb4c92_jpg.rf.6ea0bfdbe1e8d43c5f403fd7f0e4f5c0.jpg,Structure Fire,None,,1.0,0.98,0.847,0.99
935b7200-937c-4454-8ac3-cc7bbdc46c5a_jpg.rf.2e07eabacf465d4e83a17c1064df00e8.jpg,Vehicle Fire,"person, truck",,1.0,0.867,0.968,1.0
936c8fcb-e5a0-4e51-874f-ce8f06c64bbd_jpg.rf.fc4a136dc9fa0d55101e1ca828c54063.jpg,Vehicle Fire,car,,1.0,1.0,0.982,1.0
93962417-2f29-46ba-bb52-5ef393f9d5fb_jpg.rf.bd61bc8078bef928813b4771bdd939c8.jpg,Structure Fire,None,,1.0,0.99,0.391,1.0
942d0a91-3542-4c3d-b900-f1c7fddf130e_jpg.rf.96d5c6e1d912bf40906077ddee5f9042.jpg,Vehicle / Accident Scene,car,"Street Sign: ""HE # fam iJ F"" 82% | Street Sign: ""von 2 ia B SA"" 68%",0.001,0.862,0.0,0.001
94350774-3d84-484f-8657-393a9ff591d2_jpg.rf.c1385d5e73bb9248c86a7f853e983480.jpg,Vehicle Fire,None,,1.0,0.902,0.983,1.0
946b134d-9bb1-4d0a-aa51-9290af7cd313_jpg.rf.66cc45bf192e7c615426e33469b308a0.jpg,Forest Fire,person,,1.0,0.637,0.435,0.818
94b56946-0aa6-41e2-9562-2c7ce8ae75f4_jpg.rf.0249bb4f12c2528927f378dd5f275e37.jpg,Vehicle Fire,person,,1.0,0.864,0.455,1.0
954337bf-42e0-4e11-85ec-df4bf882d9ba_jpg.rf.c028622119fe5fb19bbf2adf05f0cca8.jpg,Structure Fire,None,,1.0,1.0,0.962,1.0
9547faec-9d5d-4a9c-a45f-a8f3d7fec19b_jpg.rf.6b406e0ea934f4833caf611a2f6c2950.jpg,Structure Fire,"bus, person",,1.0,0.578,0.99,0.789
95609716-b4b6-4fdb-b4f8-605ee8c43b41_jpg.rf.29125215138c9292be01a7aed51f502a.jpg,Vehicle Fire,None,,1.0,0.911,0.954,1.0
95651e70-0605-490d-a983-a32e46f09870_jpg.rf.d57a901ed367aa6fcc8fe38d351ba909.jpg,Other Fire,person,,1.0,0.913,0.506,0.956
956f197d-c647-4821-8f6c-bfd221db5749_jpg.rf.c6b34db9655d436ac7650be0cbc3e577.jpg,Grass Fire,None,,1.0,0.923,0.678,1.0
95722f57-0295-44db-ab27-6049f0a9b91e_jpg.rf.71f199e0f701aa41d15591811d9f1e2a.jpg,Structure Fire,None,,1.0,0.99,0.997,0.995
95aa5497-88b5-4a47-bf94-8e5e3db2f866_jpg.rf.62231f8e96654ea78b9f1da2c2b7d5a0.jpg,Vehicle Fire,bicycle,,1.0,0.937,0.685,1.0
95d1ea1b-bd89-4069-b3c6-1401b8c875e1_jpg.rf.90e7b5f7eebffbfcc73f74de1c20a524.jpg,Vehicle Fire,person,,0.992,0.943,0.656,0.967
95ebbce4-c48b-4fe4-b5aa-869545edbbbf_jpg.rf.7ce555503a9c9aa6d7177cc6eb19177c.jpg,Forest Fire,person,,1.0,0.759,0.386,0.88
961b96a2-51f5-4e32-8d8a-e8450560b26f_jpg.rf.5ea6ad81ee9b4157f8269c8149760a88.jpg,Structure Fire,None,,1.0,1.0,0.91,1.0
96e7eff4-c354-4ba4-be59-c852b7ea374d_jpg.rf.df2026ea35b75b488f376bbe4940eec7.jpg,Vehicle Fire,"boat, car",,1.0,0.919,0.981,1.0
982d5d10-8a0d-4699-9cd9-7f9cc9d26c0b_jpg.rf.0bed30b76716d9d9fb269df65fe4ee06.jpg,Vehicle Fire,car,,1.0,0.966,0.449,0.983
983d38dc-418b-498e-9d28-1401cbc5cdc4_jpg.rf.f3b79bfbe4b48d117800e4794397238e.jpg,Vehicle Fire,bus,,1.0,0.905,0.896,1.0
9866495e-8d01-42b6-902b-524b8d2f28a8_jpg.rf.1d74e088db765ef09970a8334dcb44ae.jpg,Vehicle Fire,None,,1.0,0.869,0.941,1.0
98a48eeb-b501-414f-a9f2-eba496bdb47c_jpg.rf.38b7b69a038bd33f2cfdee1033dbe3a4.jpg,Forest Fire,person,,1.0,0.855,0.815,1.0
98aa370a-f551-4235-a903-e00dd29ea8f3_jpg.rf.af14392939435dff80da7d494aa4c7a6.jpg,Vehicle Fire,car,,1.0,0.646,0.833,0.823
98c4fc36-8c60-4eb7-bbc1-df266ca21d67_jpg.rf.cc80e1a4faf640199548d40ba514e2d5.jpg,Grass Fire,person,,1.0,0.89,0.644,0.945
995cc86e-591c-459b-87b8-851e5fef135a_jpg.rf.5c32ca415f01b61fd1f2fdeee946f722.jpg,Vehicle Fire,car,,1.0,0.847,0.305,1.0
996a061a-b139-408c-a8bf-ead2cfc15763_jpg.rf.5bfccfc49e2192959d92b0f4f4b3d4e3.jpg,Grass Fire,None,"Watermark: ""SPAY"" 15%",1.0,0.933,0.829,0.966
9_2_14_Andrea_Mexico_trash_1050_788_s_c1_c_c_jpg.rf.f11d93c00791e40bc39a40d9bcbcc0c0.jpg,Container / Trash Fire,None,,1.0,0.654,0.953,0.827
9a60689a-04e9-44f3-aabf-231ae4fec1a5_jpg.rf.0e92c9ff55c24428c58d22a8fc30562d.jpg,Forest Fire,None,,1.0,1.0,0.696,1.0
9a8cf844-52c4-48c7-9d43-2b26083ce5f8_jpg.rf.0633e0e6735163bb98ec8d1b82de50d1.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.984,1.0
9a98f9c8-ac16-4f38-b50a-8997d79a9524_jpg.rf.e89f36419ae4d1452488dafdb240f604.jpg,Forest Fire,person,,1.0,1.0,0.513,1.0
9bdb4e3a-7705-4d22-ba3c-25e19de36b21_jpg.rf.dc8fcc7de13f4be178c7eecb51ad1f6a.jpg,Structure Fire,None,,1.0,0.857,0.931,0.928
9c685ede-8f4f-467a-8f11-025d1b8a3c2f_jpg.rf.20d569aca64797726944cd384f5c31cc.jpg,Vehicle Fire,car,,1.0,1.0,0.892,1.0
9c83b68f-79f1-4235-a1aa-0ce84605c15b_jpg.rf.7848aefba63e6eb3760309b0722f5d0f.jpg,Forest Fire,None,,1.0,1.0,0.798,1.0
